user_id,date,device,sex,Employment_status
879027,24-03-2015,Mobile,Female,salaried
581452,25-02-2015,Desktop,Female,salaried
952602,05-02-2015,Mobile,Male,salaried
74041,27-02-2015,Mobile,Male,salaried
802326,23-02-2015,Desktop,Female,salaried
866968,06-03-2015,Desktop,Female,salaried
33159,24-04-2015,Desktop,Female,salaried
856698,04-03-2015,Desktop,Male,salaried
366178,14-02-2015,Mobile,Female,salaried
526285,17-03-2015,Mobile,Male,salaried
174500,25-02-2015,Desktop,Female,salaried
524312,19-02-2015,Desktop,Male,salaried
78972,08-02-2015,Desktop,Male,salaried
685941,17-01-2015,Desktop,Female,salaried
783425,14-03-2015,Mobile,Female,salaried
200259,03-03-2015,Desktop,Female,salaried
861568,06-01-2015,Desktop,Female,salaried
318396,09-03-2015,Desktop,Female,salaried
408661,19-02-2015,Mobile,Male,salaried
541484,23-03-2015,Desktop,Male,salaried
81571,11-03-2015,Desktop,Female,salaried
601519,20-02-2015,Desktop,Male,salaried
335197,12-01-2015,Desktop,Male,salaried
377132,28-01-2015,Mobile,Male,salaried
703386,06-02-2015,Desktop,Female,salaried
736484,17-03-2015,Desktop,Female,salaried
335765,17-04-2015,Mobile,Male,salaried
817673,06-03-2015,Desktop,Female,salaried
893085,05-03-2015,Mobile,Female,salaried
585728,22-04-2015,Mobile,Female,salaried
575171,09-02-2015,Desktop,Female,salaried
817755,28-03-2015,Desktop,Female,salaried
644987,14-02-2015,Desktop,Male,salaried
496290,20-02-2015,Desktop,Female,salaried
130226,30-04-2015,Mobile,Male,salaried
500069,18-02-2015,Desktop,Female,salaried
907339,25-01-2015,Desktop,Female,salaried
564252,04-04-2015,Mobile,Female,salaried
160190,21-04-2015,Desktop,Female,salaried
927147,20-01-2015,Mobile,Male,salaried
859002,19-03-2015,Desktop,Male,salaried
468342,20-01-2015,Mobile,Male,salaried
173201,08-04-2015,Desktop,Male,salaried
320166,24-02-2015,Mobile,Female,salaried
441568,23-02-2015,Desktop,Female,salaried
168122,19-01-2015,Desktop,Female,salaried
54759,05-04-2015,Desktop,Female,salaried
516829,16-02-2015,Mobile,Male,salaried
504720,08-04-2015,Desktop,Male,salaried
413738,18-04-2015,Desktop,Male,salaried
452917,07-03-2015,Desktop,Male,salaried
782688,31-03-2015,Desktop,Male,salaried
582404,13-03-2015,Mobile,Female,salaried
582623,04-04-2015,Mobile,Female,salaried
618523,22-03-2015,Desktop,Female,salaried
4425,06-04-2015,Mobile,Male,salaried
640236,09-01-2015,Mobile,Male,salaried
495707,30-04-2015,Mobile,Male,salaried
432576,04-03-2015,Desktop,Female,salaried
147134,25-03-2015,Desktop,Female,salaried
389883,05-04-2015,Desktop,Male,salaried
223326,01-01-2015,Desktop,Female,salaried
278911,05-01-2015,Desktop,Female,salaried
646998,05-01-2015,Mobile,Male,salaried
106974,16-03-2015,Mobile,Female,salaried
156702,21-04-2015,Desktop,Female,salaried
34731,03-04-2015,Desktop,Male,salaried
518455,21-02-2015,Desktop,Male,salaried
549562,17-02-2015,Mobile,Male,salaried
827044,01-03-2015,Desktop,Female,salaried
727063,19-01-2015,Desktop,Female,salaried
974859,14-03-2015,Desktop,Male,salaried
134029,11-02-2015,Mobile,Female,salaried
468396,24-01-2015,Mobile,Male,salaried
245123,07-02-2015,Mobile,Female,salaried
807341,30-01-2015,Mobile,Female,salaried
419430,05-02-2015,Desktop,Female,salaried
411491,06-04-2015,Desktop,Male,salaried
414484,15-01-2015,Desktop,Female,salaried
872036,14-01-2015,Desktop,Male,salaried
783112,13-03-2015,Desktop,Female,salaried
674610,05-03-2015,Desktop,Female,salaried
654241,28-04-2015,Desktop,Male,salaried
775374,17-04-2015,Desktop,Female,salaried
776967,02-03-2015,Desktop,Female,salaried
236644,07-03-2015,Mobile,Male,salaried
244674,07-04-2015,Desktop,Female,salaried
382062,27-02-2015,Mobile,Female,salaried
77802,05-01-2015,Mobile,Female,salaried
938524,04-02-2015,Mobile,Female,salaried
962601,03-03-2015,Desktop,Female,salaried
786541,04-02-2015,Desktop,Male,salaried
214674,20-02-2015,Desktop,Male,salaried
6696,16-03-2015,Desktop,Male,salaried
720694,18-02-2015,Desktop,Female,salaried
871301,04-02-2015,Desktop,Male,salaried
936955,05-03-2015,Desktop,Female,salaried
647051,29-04-2015,Desktop,Female,salaried
72637,20-01-2015,Desktop,Male,salaried
431393,13-04-2015,Desktop,Female,salaried
757574,15-03-2015,Desktop,Male,salaried
523535,24-01-2015,Desktop,Male,salaried
137780,03-03-2015,Desktop,Female,salaried
527572,04-01-2015,Mobile,Female,salaried
521586,06-02-2015,Desktop,Female,salaried
644098,27-01-2015,Mobile,Female,salaried
149648,21-04-2015,Desktop,Female,salaried
906659,31-01-2015,Mobile,Male,salaried
448361,14-01-2015,Mobile,Female,salaried
439665,13-02-2015,Mobile,Male,salaried
323411,25-02-2015,Desktop,Female,salaried
349824,18-01-2015,Desktop,Male,salaried
457523,10-02-2015,Desktop,Male,salaried
727724,22-01-2015,Mobile,Female,salaried
321551,22-03-2015,Desktop,Female,salaried
731256,16-04-2015,Mobile,Male,salaried
288129,13-04-2015,Desktop,Female,salaried
267271,26-03-2015,Desktop,Male,salaried
418412,27-02-2015,Desktop,Female,salaried
46779,10-01-2015,Desktop,Female,salaried
136945,12-02-2015,Desktop,Female,salaried
319716,15-01-2015,Mobile,Male,salaried
88807,18-01-2015,Desktop,Male,salaried
636902,15-02-2015,Desktop,Female,salaried
802657,05-04-2015,Desktop,Female,salaried
778609,10-02-2015,Mobile,Male,salaried
824838,05-02-2015,Desktop,Male,salaried
668243,03-01-2015,Desktop,Female,salaried
697316,14-02-2015,Desktop,Female,salaried
791474,09-01-2015,Desktop,Female,salaried
885973,01-02-2015,Desktop,Male,salaried
198250,06-03-2015,Desktop,Female,salaried
749440,08-01-2015,Desktop,Female,salaried
403879,05-02-2015,Desktop,Female,salaried
801444,18-02-2015,Desktop,Male,salaried
539995,27-03-2015,Desktop,Female,salaried
7465,31-03-2015,Desktop,Female,salaried
35700,24-01-2015,Mobile,Female,salaried
957124,01-04-2015,Desktop,Female,salaried
340309,03-01-2015,Mobile,Female,salaried
231441,28-02-2015,Desktop,Female,salaried
840501,21-02-2015,Desktop,Female,salaried
711314,02-02-2015,Mobile,Male,salaried
371175,02-04-2015,Desktop,Female,salaried
705748,03-02-2015,Desktop,Male,salaried
329120,25-04-2015,Desktop,Female,salaried
637430,06-03-2015,Mobile,Male,salaried
496452,15-04-2015,Mobile,Female,salaried
534927,08-04-2015,Desktop,Male,salaried
681732,22-04-2015,Desktop,Female,salaried
120523,01-04-2015,Desktop,Female,salaried
366952,23-01-2015,Desktop,Male,salaried
26376,10-02-2015,Desktop,Male,salaried
23970,19-04-2015,Mobile,Male,salaried
615634,22-04-2015,Desktop,Female,salaried
151417,05-03-2015,Desktop,Male,salaried
112369,09-01-2015,Mobile,Male,salaried
524884,31-03-2015,Desktop,Female,salaried
498418,15-03-2015,Desktop,Male,salaried
715111,16-03-2015,Desktop,Male,salaried
642497,05-03-2015,Mobile,Female,salaried
521433,11-02-2015,Desktop,Female,salaried
297950,16-04-2015,Desktop,Male,salaried
150240,28-02-2015,Mobile,Male,salaried
627407,23-03-2015,Desktop,Female,salaried
986184,25-02-2015,Desktop,Female,salaried
497127,17-02-2015,Desktop,Female,salaried
463270,05-01-2015,Desktop,Male,salaried
467945,13-03-2015,Mobile,Male,salaried
281120,29-01-2015,Desktop,Male,salaried
784471,31-01-2015,Desktop,Male,salaried
243518,10-03-2015,Desktop,Female,salaried
69464,04-04-2015,Desktop,Female,salaried
918895,27-04-2015,Desktop,Male,salaried
381038,28-01-2015,Desktop,Female,salaried
528402,01-04-2015,Mobile,Male,salaried
155874,23-02-2015,Desktop,Male,salaried
274458,03-04-2015,Desktop,Female,salaried
189009,28-01-2015,Mobile,Female,salaried
49826,15-04-2015,Desktop,Female,salaried
361323,30-04-2015,Desktop,Female,salaried
283194,01-03-2015,Desktop,Female,salaried
853730,12-01-2015,Mobile,Female,salaried
167480,27-04-2015,Mobile,Male,salaried
236122,10-02-2015,Mobile,Male,salaried
843017,20-02-2015,Mobile,Female,salaried
120233,21-04-2015,Mobile,Female,salaried
857314,20-04-2015,Desktop,Female,salaried
63895,09-03-2015,Desktop,Male,salaried
742205,29-03-2015,Desktop,Male,salaried
262609,08-03-2015,Desktop,Female,salaried
7245,03-02-2015,Desktop,Male,salaried
855385,13-03-2015,Mobile,Female,salaried
62948,13-02-2015,Mobile,Female,salaried
691476,16-03-2015,Desktop,Male,salaried
794863,21-04-2015,Mobile,Female,salaried
623112,28-01-2015,Desktop,Female,salaried
96088,26-02-2015,Desktop,Male,salaried
846048,13-01-2015,Desktop,Male,salaried
772302,27-03-2015,Desktop,Female,salaried
467650,07-03-2015,Mobile,Male,salaried
788058,20-03-2015,Desktop,Male,salaried
12750,20-01-2015,Mobile,Male,salaried
377349,14-03-2015,Mobile,Female,salaried
379003,01-04-2015,Desktop,Female,salaried
923381,03-04-2015,Desktop,Female,salaried
379000,13-02-2015,Desktop,Female,salaried
967753,19-02-2015,Desktop,Female,salaried
466106,18-01-2015,Desktop,Male,salaried
100138,16-04-2015,Desktop,Female,salaried
168351,26-01-2015,Desktop,Female,salaried
588900,13-02-2015,Desktop,Male,salaried
71296,26-01-2015,Desktop,Male,salaried
650524,26-02-2015,Desktop,Female,salaried
843381,07-03-2015,Desktop,Male,salaried
348912,13-01-2015,Desktop,Male,salaried
737797,05-02-2015,Desktop,Male,salaried
664866,02-03-2015,Desktop,Female,salaried
39049,24-03-2015,Desktop,Female,salaried
324597,05-04-2015,Desktop,Male,salaried
958122,09-02-2015,Desktop,Male,salaried
368124,02-01-2015,Mobile,Male,salaried
645357,13-03-2015,Mobile,Male,salaried
952871,23-03-2015,Mobile,Male,salaried
516030,06-02-2015,Desktop,Female,salaried
152929,17-03-2015,Mobile,Female,salaried
934322,20-04-2015,Mobile,Female,salaried
420472,15-04-2015,Desktop,Female,salaried
180556,16-03-2015,Desktop,Female,salaried
533816,06-04-2015,Mobile,Male,salaried
883894,23-04-2015,Desktop,Male,salaried
308524,22-01-2015,Mobile,Female,salaried
348706,08-02-2015,Desktop,Female,salaried
520566,16-04-2015,Desktop,Male,salaried
528054,14-03-2015,Mobile,Male,salaried
579212,17-03-2015,Desktop,Male,salaried
261592,22-03-2015,Desktop,Male,salaried
730,24-01-2015,Desktop,Female,salaried
17044,24-01-2015,Desktop,Female,salaried
442854,27-03-2015,Desktop,Female,salaried
969809,21-02-2015,Desktop,Female,salaried
33279,11-01-2015,Desktop,Female,salaried
719860,11-02-2015,Desktop,Female,salaried
127176,01-04-2015,Desktop,Female,salaried
989259,03-04-2015,Desktop,Female,salaried
24110,19-01-2015,Desktop,Female,salaried
22698,12-04-2015,Mobile,Female,salaried
886931,02-01-2015,Desktop,Female,salaried
916428,28-04-2015,Desktop,Male,salaried
286557,20-03-2015,Mobile,Male,salaried
25618,14-03-2015,Desktop,Female,salaried
932103,12-03-2015,Desktop,Male,salaried
716255,01-04-2015,Mobile,Male,salaried
865451,13-04-2015,Desktop,Female,salaried
40651,25-02-2015,Desktop,Male,salaried
87308,06-04-2015,Mobile,Male,salaried
639428,20-04-2015,Desktop,Male,salaried
565657,21-03-2015,Mobile,Female,salaried
452311,01-04-2015,Desktop,Male,salaried
792142,30-03-2015,Desktop,Male,salaried
26493,03-04-2015,Desktop,Female,salaried
361481,28-04-2015,Mobile,Female,salaried
820167,22-03-2015,Mobile,Female,salaried
437723,01-02-2015,Mobile,Male,salaried
925160,25-03-2015,Desktop,Female,salaried
911705,30-04-2015,Desktop,Female,salaried
328797,02-02-2015,Desktop,Female,self employed
649025,03-03-2015,Mobile,Female,self employed
159333,06-02-2015,Desktop,Female,self employed
62114,20-04-2015,Desktop,Female,self employed
90918,12-02-2015,Desktop,Female,self employed
645591,29-01-2015,Desktop,Male,self employed
54869,07-02-2015,Desktop,Female,self employed
628813,13-01-2015,Mobile,Female,self employed
484676,21-04-2015,Desktop,Male,self employed
234276,12-01-2015,Mobile,Female,self employed
310618,24-01-2015,Mobile,Female,self employed
228117,07-04-2015,Mobile,Male,self employed
412598,15-03-2015,Desktop,Male,self employed
536717,14-01-2015,Desktop,Male,self employed
628237,18-02-2015,Mobile,Male,self employed
951609,23-03-2015,Desktop,Female,self employed
722595,11-01-2015,Desktop,Male,self employed
704219,21-04-2015,Desktop,Female,self employed
852412,24-01-2015,Mobile,Female,self employed
695236,01-04-2015,Desktop,Male,self employed
31164,14-03-2015,Desktop,Female,self employed
156339,17-03-2015,Desktop,Female,self employed
743218,24-02-2015,Mobile,Female,self employed
393179,22-01-2015,Desktop,Female,self employed
672120,23-04-2015,Desktop,Male,self employed
283704,14-01-2015,Desktop,Female,self employed
543888,12-02-2015,Desktop,Female,self employed
182299,24-04-2015,Mobile,Male,self employed
96143,09-03-2015,Desktop,Female,self employed
72434,10-02-2015,Desktop,Female,self employed
533753,14-01-2015,Desktop,Female,self employed
558957,31-03-2015,Mobile,Female,self employed
17283,09-01-2015,Desktop,Male,self employed
468589,25-03-2015,Desktop,Male,self employed
810835,11-03-2015,Desktop,Female,self employed
548927,09-02-2015,Desktop,Female,self employed
802256,27-01-2015,Mobile,Male,self employed
550210,04-02-2015,Desktop,Female,self employed
181670,11-02-2015,Mobile,Female,self employed
253239,16-02-2015,Desktop,Male,self employed
703826,31-01-2015,Desktop,Male,self employed
549411,20-04-2015,Desktop,Male,self employed
112873,02-01-2015,Desktop,Female,self employed
342004,05-03-2015,Mobile,Male,self employed
466700,24-01-2015,Mobile,Female,self employed
104747,06-01-2015,Desktop,Male,self employed
821611,23-01-2015,Desktop,Female,self employed
791219,06-03-2015,Mobile,Male,self employed
675547,26-04-2015,Desktop,Female,self employed
509851,28-02-2015,Mobile,Male,self employed
658983,12-03-2015,Desktop,Female,self employed
646377,08-03-2015,Mobile,Male,self employed
543276,11-04-2015,Desktop,Female,self employed
267419,06-02-2015,Mobile,Female,self employed
214959,21-03-2015,Desktop,Female,self employed
820461,16-04-2015,Desktop,Male,self employed
579675,27-04-2015,Desktop,Female,self employed
440284,29-03-2015,Mobile,Male,self employed
155177,06-01-2015,Desktop,Female,self employed
980666,13-04-2015,Desktop,Female,self employed
316772,08-01-2015,Desktop,Female,self employed
162474,12-04-2015,Desktop,Female,self employed
9308,11-02-2015,Desktop,Female,self employed
495292,03-04-2015,Mobile,Female,self employed
102856,22-03-2015,Desktop,Male,self employed
221088,02-04-2015,Desktop,Female,self employed
634145,12-02-2015,Mobile,Female,self employed
413933,23-04-2015,Desktop,Male,self employed
473474,04-02-2015,Desktop,Female,salaried
531872,20-04-2015,Desktop,Female,salaried
997964,05-04-2015,Desktop,Female,salaried
273671,17-01-2015,Desktop,Male,salaried
842224,12-03-2015,Desktop,Male,salaried
106728,06-03-2015,Mobile,Male,salaried
453203,26-03-2015,Desktop,Male,salaried
691264,15-03-2015,Desktop,Male,salaried
611693,09-02-2015,Mobile,Female,salaried
363619,15-04-2015,Mobile,Female,salaried
510710,13-02-2015,Desktop,Male,salaried
990084,21-01-2015,Desktop,Male,salaried
400509,28-04-2015,Desktop,Female,salaried
254245,15-03-2015,Desktop,Female,salaried
884382,13-01-2015,Desktop,Male,salaried
627958,16-02-2015,Mobile,Female,salaried
359925,11-01-2015,Desktop,Male,salaried
394579,13-04-2015,Mobile,Female,salaried
709280,02-01-2015,Desktop,Female,salaried
143107,08-03-2015,Mobile,Female,salaried
839804,09-01-2015,Mobile,Female,salaried
829045,08-01-2015,Desktop,Male,salaried
788174,03-02-2015,Desktop,Male,salaried
639832,13-01-2015,Desktop,Male,salaried
847299,11-04-2015,Mobile,Female,salaried
528146,21-01-2015,Mobile,Female,salaried
954060,12-03-2015,Desktop,Female,salaried
620596,11-04-2015,Desktop,Female,salaried
445467,17-01-2015,Mobile,Male,salaried
64174,01-02-2015,Mobile,Male,salaried
811136,01-01-2015,Desktop,Female,salaried
870612,31-03-2015,Mobile,Female,salaried
444517,17-02-2015,Desktop,Female,salaried
402598,02-03-2015,Mobile,Female,salaried
291730,22-02-2015,Desktop,Male,salaried
664006,20-02-2015,Mobile,Male,salaried
726339,21-02-2015,Mobile,Male,salaried
340707,14-02-2015,Desktop,Female,salaried
61542,27-01-2015,Desktop,Male,salaried
495130,30-04-2015,Desktop,Male,salaried
689569,25-01-2015,Mobile,Female,salaried
937211,02-01-2015,Desktop,Female,salaried
750459,23-02-2015,Mobile,Female,salaried
196912,03-02-2015,Mobile,Male,salaried
242087,05-03-2015,Desktop,Female,salaried
825951,09-02-2015,Desktop,Male,salaried
28550,27-03-2015,Desktop,Female,salaried
877330,07-01-2015,Desktop,Male,salaried
641775,17-02-2015,Mobile,Female,salaried
285066,20-04-2015,Mobile,Male,salaried
579993,06-02-2015,Desktop,Female,salaried
607885,13-02-2015,Desktop,Female,salaried
318173,04-03-2015,Desktop,Male,salaried
285029,27-03-2015,Mobile,Female,salaried
25939,20-04-2015,Desktop,Female,salaried
323332,11-01-2015,Mobile,Female,salaried
911450,02-04-2015,Mobile,Female,salaried
274939,19-04-2015,Mobile,Female,salaried
72577,26-01-2015,Desktop,Male,salaried
735190,15-02-2015,Desktop,Male,salaried
426759,11-03-2015,Desktop,Male,salaried
199700,28-01-2015,Desktop,Male,salaried
8251,25-03-2015,Desktop,Male,salaried
898057,14-03-2015,Mobile,Male,salaried
908738,14-02-2015,Mobile,Male,salaried
415823,03-03-2015,Desktop,Male,salaried
947029,23-04-2015,Desktop,Male,salaried
602481,18-02-2015,Mobile,Female,salaried
651857,26-03-2015,Mobile,Female,salaried
122973,13-03-2015,Mobile,Female,salaried
636110,14-03-2015,Desktop,Female,salaried
64699,25-02-2015,Mobile,Female,salaried
90335,14-02-2015,Desktop,Female,salaried
385299,23-02-2015,Mobile,Female,salaried
194890,05-02-2015,Mobile,Female,salaried
777758,08-04-2015,Mobile,Female,salaried
220120,25-03-2015,Mobile,Male,salaried
611066,14-02-2015,Desktop,Male,salaried
770703,07-03-2015,Desktop,Male,salaried
213922,02-03-2015,Desktop,Female,salaried
382534,26-04-2015,Mobile,Female,salaried
6547,03-04-2015,Mobile,Male,salaried
242830,23-02-2015,Mobile,Male,salaried
438681,11-03-2015,Desktop,Male,salaried
251806,09-03-2015,Desktop,Male,salaried
154941,20-03-2015,Mobile,Male,salaried
950699,10-04-2015,Desktop,Male,salaried
714464,04-02-2015,Mobile,Male,salaried
860072,02-02-2015,Desktop,Male,salaried
278038,04-01-2015,Desktop,Female,salaried
793516,11-01-2015,Desktop,Male,salaried
413753,25-03-2015,Desktop,Female,salaried
99866,21-02-2015,Desktop,Female,salaried
320319,22-02-2015,Desktop,Female,salaried
644648,07-03-2015,Mobile,Female,salaried
371929,14-01-2015,Desktop,Female,salaried
14210,25-01-2015,Mobile,Female,salaried
889554,03-04-2015,Desktop,Female,salaried
32088,17-03-2015,Desktop,Female,salaried
777123,06-04-2015,Mobile,Male,salaried
821151,09-03-2015,Desktop,Female,salaried
140421,28-03-2015,Desktop,Female,salaried
410932,13-02-2015,Desktop,Male,salaried
212019,27-02-2015,Desktop,Female,salaried
278122,29-01-2015,Mobile,Male,salaried
149669,06-01-2015,Desktop,Male,salaried
223665,23-01-2015,Mobile,Female,salaried
659661,14-02-2015,Desktop,Male,salaried
65638,03-01-2015,Mobile,Female,salaried
672829,10-01-2015,Desktop,Female,salaried
884750,27-04-2015,Mobile,Female,salaried
919694,06-03-2015,Mobile,Male,salaried
119248,30-01-2015,Mobile,Male,salaried
601803,29-01-2015,Desktop,Male,salaried
520063,28-03-2015,Desktop,Male,salaried
769268,08-02-2015,Desktop,Female,salaried
890652,25-02-2015,Desktop,Female,salaried
390525,01-01-2015,Mobile,Male,salaried
491586,11-04-2015,Desktop,Female,salaried
96885,19-02-2015,Desktop,Female,salaried
813784,10-04-2015,Desktop,Male,salaried
303085,23-02-2015,Desktop,Male,salaried
994071,09-02-2015,Mobile,Male,salaried
183470,09-04-2015,Desktop,Female,salaried
387486,23-02-2015,Desktop,Male,salaried
84541,09-04-2015,Desktop,Male,salaried
509736,20-02-2015,Desktop,Female,salaried
664985,22-04-2015,Desktop,Male,salaried
8324,07-03-2015,Desktop,Male,salaried
652147,21-01-2015,Desktop,Male,salaried
494074,27-02-2015,Desktop,Male,salaried
184955,29-03-2015,Desktop,Female,salaried
946027,08-02-2015,Desktop,Female,salaried
94080,09-01-2015,Mobile,Male,salaried
654857,10-01-2015,Desktop,Male,salaried
730067,04-02-2015,Mobile,Male,salaried
130819,15-04-2015,Desktop,Female,salaried
913083,20-04-2015,Mobile,Male,salaried
872939,10-03-2015,Desktop,Female,salaried
189779,25-03-2015,Desktop,Male,salaried
70143,05-01-2015,Desktop,Female,salaried
449998,23-01-2015,Mobile,Female,salaried
257048,23-02-2015,Desktop,Female,salaried
562431,11-02-2015,Desktop,Male,salaried
410308,10-01-2015,Mobile,Female,salaried
524783,05-04-2015,Desktop,Female,salaried
73014,05-02-2015,Desktop,Female,salaried
786247,27-01-2015,Mobile,Female,salaried
178266,15-01-2015,Mobile,Male,salaried
898306,02-01-2015,Desktop,Female,salaried
590450,23-01-2015,Mobile,Female,salaried
833229,13-03-2015,Desktop,Female,salaried
269292,29-01-2015,Desktop,Female,salaried
640967,17-02-2015,Desktop,Female,salaried
110747,17-02-2015,Desktop,Female,salaried
777709,09-03-2015,Desktop,Male,salaried
766592,28-02-2015,Desktop,Female,salaried
113374,10-02-2015,Mobile,Male,salaried
950742,06-01-2015,Mobile,Female,salaried
774683,01-03-2015,Desktop,Male,salaried
889492,15-04-2015,Desktop,Male,salaried
10542,25-03-2015,Desktop,Female,salaried
186290,05-01-2015,Mobile,Female,salaried
545116,24-02-2015,Desktop,Female,salaried
141283,12-03-2015,Mobile,Male,salaried
960911,21-03-2015,Desktop,Male,salaried
962186,08-03-2015,Desktop,Female,salaried
369913,06-04-2015,Mobile,Male,salaried
217436,22-01-2015,Mobile,Female,salaried
874511,09-01-2015,Desktop,Female,salaried
545228,21-01-2015,Desktop,Male,salaried
353160,15-04-2015,Mobile,Male,salaried
847723,04-02-2015,Desktop,Male,salaried
431276,10-04-2015,Desktop,Female,salaried
731717,05-02-2015,Desktop,Male,salaried
874452,02-02-2015,Desktop,Female,salaried
95215,20-03-2015,Desktop,Male,salaried
824411,20-01-2015,Desktop,Female,salaried
515248,24-02-2015,Desktop,Female,salaried
12426,14-03-2015,Desktop,Male,salaried
332669,19-02-2015,Mobile,Male,salaried
672129,17-01-2015,Desktop,Female,salaried
689842,30-03-2015,Desktop,Female,salaried
680397,21-03-2015,Desktop,Male,salaried
192583,04-01-2015,Desktop,Female,salaried
235119,09-03-2015,Desktop,Female,salaried
275982,17-01-2015,Mobile,Male,salaried
387736,29-03-2015,Mobile,Female,salaried
858025,10-01-2015,Desktop,Female,salaried
698986,02-04-2015,Mobile,Female,salaried
742759,28-03-2015,Desktop,Male,salaried
626351,15-01-2015,Desktop,Male,salaried
946887,03-02-2015,Desktop,Male,salaried
805484,01-02-2015,Desktop,Male,salaried
921374,21-03-2015,Desktop,Male,salaried
379094,29-04-2015,Mobile,Male,salaried
292748,09-02-2015,Desktop,Male,salaried
761920,09-02-2015,Desktop,Male,salaried
615307,03-01-2015,Desktop,Female,salaried
922353,19-04-2015,Mobile,Female,salaried
836317,25-01-2015,Desktop,Male,salaried
590808,08-03-2015,Desktop,Male,salaried
435065,13-02-2015,Desktop,Male,salaried
766222,06-02-2015,Desktop,Female,salaried
746936,03-02-2015,Mobile,Female,salaried
608941,21-02-2015,Mobile,Female,salaried
845427,29-04-2015,Desktop,Female,salaried
552207,03-04-2015,Mobile,Male,salaried
76913,07-04-2015,Desktop,Male,salaried
29151,21-01-2015,Desktop,Female,salaried
744259,26-02-2015,Mobile,Male,salaried
308747,13-03-2015,Desktop,Male,salaried
784550,11-03-2015,Desktop,Female,salaried
737646,23-04-2015,Desktop,Female,salaried
294168,30-04-2015,Mobile,Female,salaried
930733,21-04-2015,Desktop,Female,salaried
759537,05-01-2015,Mobile,Female,salaried
539859,08-04-2015,Mobile,Female,salaried
702583,01-02-2015,Desktop,Male,salaried
262133,11-01-2015,Desktop,Male,salaried
567982,19-02-2015,Desktop,Female,salaried
751775,01-04-2015,Desktop,Male,salaried
711778,14-01-2015,Desktop,Male,salaried
263693,11-01-2015,Desktop,Male,salaried
265865,19-04-2015,Desktop,Female,salaried
298085,18-03-2015,Desktop,Male,salaried
470501,22-04-2015,Desktop,Female,salaried
279165,26-02-2015,Desktop,Male,salaried
937627,15-03-2015,Desktop,Female,salaried
353711,18-04-2015,Desktop,Male,salaried
774539,10-04-2015,Desktop,Male,salaried
120241,25-04-2015,Desktop,Female,salaried
249326,11-01-2015,Mobile,Male,salaried
925831,05-04-2015,Mobile,Male,salaried
620449,10-03-2015,Desktop,Female,salaried
11995,06-01-2015,Desktop,Male,salaried
790460,31-01-2015,Desktop,Female,salaried
933495,11-03-2015,Mobile,Male,salaried
522091,18-03-2015,Desktop,Male,salaried
190080,05-03-2015,Mobile,Male,salaried
775920,25-03-2015,Mobile,Male,salaried
410289,08-04-2015,Desktop,Male,salaried
591070,04-03-2015,Desktop,Male,salaried
680293,11-04-2015,Desktop,Female,salaried
41473,09-01-2015,Desktop,Male,salaried
784514,01-04-2015,Desktop,Male,salaried
818106,13-01-2015,Desktop,Female,salaried
49516,12-01-2015,Desktop,Female,salaried
831286,21-04-2015,Mobile,Female,salaried
775592,04-04-2015,Desktop,Female,salaried
738415,08-01-2015,Desktop,Female,salaried
43070,25-04-2015,Desktop,Male,salaried
469106,19-04-2015,Desktop,Male,salaried
489089,06-02-2015,Desktop,Male,salaried
842764,27-02-2015,Desktop,Male,salaried
825442,31-03-2015,Mobile,Female,salaried
759043,07-03-2015,Desktop,Male,salaried
191685,12-01-2015,Desktop,Female,salaried
670550,15-04-2015,Mobile,Male,salaried
931924,23-03-2015,Desktop,Female,salaried
142070,14-02-2015,Mobile,Male,salaried
989886,15-04-2015,Desktop,Female,salaried
362647,11-02-2015,Desktop,Female,salaried
421662,15-02-2015,Desktop,Male,salaried
291773,22-03-2015,Desktop,Male,salaried
962764,14-03-2015,Mobile,Male,salaried
323884,11-01-2015,Mobile,Female,salaried
986170,25-01-2015,Desktop,Female,salaried
617441,16-03-2015,Mobile,Male,salaried
522524,03-03-2015,Desktop,Female,salaried
646054,19-04-2015,Mobile,Male,salaried
482856,14-02-2015,Desktop,Male,salaried
145844,20-04-2015,Desktop,Male,salaried
748347,24-04-2015,Mobile,Female,salaried
601319,04-04-2015,Desktop,Male,salaried
601013,18-03-2015,Mobile,Male,salaried
413973,22-02-2015,Desktop,Male,salaried
341122,29-01-2015,Mobile,Male,salaried
532225,15-02-2015,Mobile,Male,salaried
187616,16-01-2015,Desktop,Male,salaried
715313,04-03-2015,Desktop,Male,salaried
269903,11-01-2015,Desktop,Female,salaried
28816,04-03-2015,Mobile,Female,salaried
248529,16-02-2015,Mobile,Male,salaried
760955,13-03-2015,Desktop,Male,salaried
109442,16-04-2015,Mobile,Female,salaried
549085,22-02-2015,Desktop,Female,salaried
246743,10-02-2015,Mobile,Male,salaried
675217,28-03-2015,Desktop,Female,salaried
866031,17-01-2015,Mobile,Male,salaried
132457,26-03-2015,Desktop,Female,salaried
992058,03-03-2015,Desktop,Male,salaried
789357,20-03-2015,Mobile,Male,salaried
326402,03-01-2015,Desktop,Male,salaried
408742,28-02-2015,Mobile,Female,salaried
331589,02-01-2015,Mobile,Female,salaried
720149,07-02-2015,Desktop,Female,salaried
701126,27-04-2015,Mobile,Male,salaried
481835,11-02-2015,Mobile,Male,salaried
824234,25-01-2015,Desktop,Female,salaried
767913,02-02-2015,Mobile,Male,salaried
